"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4282702";"";"None";"443.91";"1";"6.19";"13";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCCc2ccc(F)cc2)CC1";"Ki";"'='";"1120.0";"nM";"5.95";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4260802";"Displacement of [3H]LSD from human 5-HT7A receptor expressed in HEK cells by radioligand binding assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"1120.0"
"CHEMBL3770581";"";"None";"495.38";"0";"3.08";"13";"CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)C1=O";"Ki";"'='";"141.0";"nM";"6.85";"";"";"UO_0000065";"13.83";"0.28";"3.77";"9.00";"0";"CHEMBL3771917";"Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769356";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715";"";"";"";"141.0"
"CHEMBL1319488";"";"None";"476.55";"1";"6.18";"2";"O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1";"Ki";"'='";"4718.0";"nM";"5.33";"";"";"UO_0000065";"11.18";"0.22";"-0.85";"6.72";"0";"CHEMBL3404598";"Displacement of [3H]-5-CT from human cloned 5-HT7R expressed in HEK293 cells at 0.1 and 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399949";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307715";"";"";"";"4718.0"
"CHEMBL1613157";"";"None";"375.47";"0";"4.74";"6982477";"COc1ccc(CNCCC(c2ccccc2)c2ccc3c(c2)OCO3)cc1";"Ki";"'='";"14100.0";"nM";"4.85";"";"";"UO_0000065";"12.92";"0.24";"0.11";"12.21";"0";"CHEMBL4153708";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr by microbeta TopCount analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152222";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"14.1"
"CHEMBL4250274";"";"None";"535.74";"1";"4.99";"76";"O=S(=O)(c1ccnc2ccccc12)N1CCCCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"14.41";"0.29";"2.73";"11.09";"0";"CHEMBL4229837";"Displacement of [3H]-5-CT from human 5-HT7R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"19.0"
"CHEMBL4557247";"";"None";"316.43";"0";"1.50";"19";"CN1CCN(c2nc(N)nc(CSc3ccccc3)n2)CC1";"Ki";"'='";"2871.0";"nM";"5.54";"";"";"UO_0000065";"17.51";"0.34";"4.04";"7.79";"0";"CHEMBL4366766";"Displacement of [3H]-5-CT from human 5-HT7R expressed in human HEK293 cells assessed as inhibitory constant incubated for 1 hr by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364280";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"2871.0"
"CHEMBL4789408";"";"None";"490.04";"0";"4.19";"13";"COc1ccccc1N1CCN(CCCC(=O)Nc2ccc(C(=O)OC(C)(C)C)cc2)CC1.Cl";"Ki";"'='";"3282.0";"nM";"5.48";"";"";"UO_0000065";"12.09";"0.23";"1.29";"7.71";"0";"CHEMBL4772298";"Displacement of [3H]-5-CT from human 5HT7 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765382";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"3282.0"
"CHEMBL4204595";"";"None";"241.29";"0";"3.06";"14";"CCn1cncc1-c1c[nH]c2ccc(OC)cc12";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"31.18";"0.57";"4.46";"17.56";"1";"CHEMBL4394034";"Displacement of [3H]-5-CT from human recombinant 5-HT7B receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"30.0"
"CHEMBL4209807";"";"None";"410.95";"0";"3.06";"9";"O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccccc3Cl)CC1)C2";"Ki";"'='";"245.0";"nM";"6.61";"";"";"UO_0000065";"16.09";"0.31";"3.55";"17.03";"0";"CHEMBL4195600";"Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190399";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"0.245"
"CHEMBL4244691";"";"None";"506.70";"1";"4.81";"63";"O=S(=O)(c1cccc2cnccc12)N1CCC[C@H]1CCN1CCN(c2cccc3sccc23)CC1";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"15.07";"0.30";"2.83";"13.46";"0";"CHEMBL4229837";"Displacement of [3H]-5-CT from human 5-HT7R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"23.0"
"CHEMBL4245263";"";"None";"508.62";"1";"4.94";"50";"O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"18.48";"0.36";"4.46";"11.82";"0";"CHEMBL4229837";"Displacement of [3H]-5-CT from human 5-HT7R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"0.4"
"CHEMBL4246630";"";"None";"521.09";"2";"5.70";"48";"O=S(=O)(c1cncc2ccccc12)N1CCC[C@@H]1CCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"15.54";"0.31";"2.40";"11.68";"0";"CHEMBL4229837";"Displacement of [3H]-5-CT from human 5-HT7R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"8.0"
"CHEMBL3884095";"";"None";"434.58";"0";"4.10";"20";"CCOc1ccccc1N1CCN(CCCCCn2c(C)nc3ccccc3c2=O)CC1";"Ki";"'='";"8.42";"nM";"8.07";"";"";"UO_0000065";"18.58";"0.34";"3.97";"15.96";"0";"CHEMBL3877018";"Displacement of [3H]-5-HT from recombinant human 5-HT7A receptor expressed in CHOK1 cell membranes after 40 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875221";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3307512";"";"";"";"8.42"
"CHEMBL4649788";"";"None";"341.93";"1";"5.99";"(2R)-15";"CCCN(CCC)[C@@H]1CCc2c(cccc2-c2ccccc2Cl)C1";"Ki";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"18.74";"0.36";"0.42";"197.81";"0";"CHEMBL4617176";"Displacement of [3H]-5-carboxamidotryptamine from human 5-HT7A receptor expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616598";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"390.0"
"CHEMBL4642336";"";"None";"351.49";"1";"6.08";"8p";"CN(C)C1CCc2c(cccc2-c2c3ccccc3cc3ccccc23)C1";"Ki";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"18.06";"0.32";"0.27";"195.89";"0";"CHEMBL4617176";"Displacement of [3H]-5-carboxamidotryptamine from human 5-HT7A receptor expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616598";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"450.0"
"CHEMBL4644725";"";"None";"319.37";"0";"4.79";"8f";"CN(C)C1CCc2c(cccc2-c2cccc(C(F)(F)F)c2)C1";"Ki";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"22.55";"0.43";"2.41";"222.24";"0";"CHEMBL4617176";"Displacement of [3H]-5-carboxamidotryptamine from human 5-HT7A receptor expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616598";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"63.0"
"CHEMBL4639638";"";"None";"269.36";"0";"3.91";"(2S)-8b; 5-FPT";"CN(C)[C@H]1CCc2c(cccc2-c2ccccc2F)C1";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"30.72";"0.57";"4.37";"255.42";"0";"CHEMBL4617176";"Displacement of [3H]-5-carboxamidotryptamine from human 5-HT7A receptor expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616598";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"5.3"
"CHEMBL4643725";"";"None";"302.42";"0";"4.32";"8o";"CN(C)C1CCc2c(cccc2-c2cncc3ccccc23)C1";"Ki";"'='";"97.0";"nM";"7.01";"";"";"UO_0000065";"23.19";"0.42";"2.69";"43.48";"0";"CHEMBL4617176";"Displacement of [3H]-5-carboxamidotryptamine from human 5-HT7A receptor expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616598";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";"";"97.0"
"CHEMBL4584504";"";"None";"350.39";"0";"4.60";"34; PKSN-222";"Oc1ccc(-c2ccc(CNCCc3c[nH]c4cc(F)ccc34)o2)cc1";"Ki";"'='";"2730.0";"nM";"5.56";"";"";"UO_0000065";"15.88";"0.29";"0.96";"9.09";"0";"CHEMBL4316414";"Displacement of [3H]-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by microbeta plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4312034";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3307715";"";"";"";"2730.0"
"CHEMBL4531898";"";"None";"263.70";"0";"3.84";"26";"CCn1cncc1-c1c[nH]c2cc(F)c(Cl)cc12";"Ki";"'='";"1445.0";"nM";"5.84";"";"";"UO_0000065";"22.15";"0.44";"2.00";"17.38";"0";"CHEMBL4394034";"Displacement of [3H]-5-CT from human recombinant 5-HT7B receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"1445.0"
"CHEMBL5199228";"";"None";"448.40";"0";"4.19";"6b";"O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12";"Ki";"'='";"243.0";"nM";"6.61";"";"";"UO_0000065";"14.75";"0.30";"2.42";"14.45";"0";"CHEMBL5163615";"Displacement of [3H]-5-CT from human full length 5HT7BR expressed in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154833";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";"";"243.0"
"CHEMBL5172673";"";"None";"430.56";"0";"3.43";"6d";"O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12";"Ki";"'='";"655.0";"nM";"6.18";"";"";"UO_0000065";"14.36";"0.26";"2.75";"10.54";"0";"CHEMBL5163615";"Displacement of [3H]-5-CT from human full length 5HT7BR expressed in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154833";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";"";"655.0"
"CHEMBL522691";"";"None";"466.63";"1";"5.22";"6, LP-211";"N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"16.77";"0.31";"2.60";"13.18";"1";"CHEMBL3118889";"Displacement of [3H]5-CT from human 5HT7 receptor transfected in HEK293 cells after 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112417";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307715";"";"";"";"15.0"
"CHEMBL8618";"NAN-190";"None";"393.49";"0";"2.89";"Figure S1, R1C3";"COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"23.44";"0.43";"6.33";"17.37";"0";"CHEMBL3367561";"Displacement of [3H]5-HT from human 5HT7 receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351620";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.6"
"CHEMBL4469309";"";"None";"419.51";"0";"3.81";"25";"COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cncc2ccccc12";"Ki";"'='";"7832.0";"nM";"5.11";"";"";"UO_0000065";"12.17";"0.23";"1.30";"6.97";"0";"CHEMBL4426354";"Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells by microbeta liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425120";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307715";"";"";"";"7832.0"
"CHEMBL1256844";"";"None";"388.96";"0";"2.67";"SB-269970A";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"25.25";"0.51";"6.23";"14.63";"0";"CHEMBL619899";"Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134976";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"-8.9"
"CHEMBL282199";"";"None";"352.50";"0";"2.67";"3, SB-269970";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"25.53";"0.51";"6.33";"14.79";"0";"CHEMBL620830";"Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135860";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3307715";"";"";"";"1.0"
"CHEMBL4872713";"";"None";"413.54";"0";"2.82";"6a";"O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccc2)CC1";"Ki";"'='";"148.0";"nM";"6.83";"";"";"UO_0000065";"16.52";"0.32";"4.01";"11.21";"0";"CHEMBL4821473";"Displacement of [3H]-5CT from human 5-HT7R expressed in human HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819072";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"BINDING AGENT";"";"148.0"
"CHEMBL39";"SEROTONIN";"3.0";"176.22";"0";"1.37";"5-HT, Serotonin";"NCCc1c[nH]c2ccc(O)cc12";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"50.24";"0.93";"7.48";"14.27";"0";"CHEMBL3270013";"Displacement of [3H]5-HT from human 5-HT7 receptor expressed in HEK293 cells after 30 mins by microbeta counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259775";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";"";"";"";"1.4"
"CHEMBL8412";"IPSAPIRONE";"-1.0";"401.49";"0";"1.22";"H; 5f";"O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1";"Ki";"'='";"1406.0";"nM";"5.85";"";"";"UO_0000065";"14.58";"0.29";"4.63";"6.75";"0";"CHEMBL4821473";"Displacement of [3H]-5CT from human 5-HT7R expressed in human HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819072";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"BINDING AGENT";"";"1406.0"
"CHEMBL12259";"UCM-5600";"None";"399.54";"0";"4.79";"4, UCM-5600";"O=C1c2cccc3cccc(c23)N1CCCCCN1CCN(c2ccccc2)CC1";"Ki";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"17.65";"0.32";"2.26";"26.32";"1";"CHEMBL3367561";"Displacement of [3H]5-HT from human 5HT7 receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFO-K1";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351620";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"89.0"
"CHEMBL92139";"";"None";"328.44";"0";"2.98";"45";"CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1";"Ki";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"19.29";"0.38";"3.36";"14.98";"0";"CHEMBL620821";"Binding affinity for 5-hydroxytryptamine 7 receptor human cloned receptors in CHO cells using [3H]5-HT";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308072";"";"";"";"460.0"
"CHEMBL301265";"PRAMIPEXOLE";"4.0";"211.33";"0";"1.58";"Pramipexole";"CCCN[C@H]1CCc2nc(N)sc2C1";"Ki";"'='";"1188.0";"nM";"5.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4406610";"Displacement of [3H]-LSD from recombinant human 5HT7A receptor stably expressed in HEK cell membranes measured after 90 mins by microbeta scintillation counting method";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"1188.0"
"CHEMBL282199";"";"None";"352.50";"0";"2.67";"SB269970";"CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1";"Ki";"'='";"0.34";"nM";"9.47";"";"";"UO_0000065";"26.86";"0.54";"6.80";"15.56";"1";"CHEMBL4199347";"Displacement of [3H]LSD from human 5-HT7 receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196105";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.34"
"CHEMBL4455845";"";"None";"520.53";"1";"5.38";"5b";"Cl.O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccccc2Cl)CC1";"Ki";"'='";"286.0";"nM";"6.54";"";"";"UO_0000065";"13.52";"0.27";"1.16";"14.92";"0";"CHEMBL4390423";"Displacement of [3H]5-CT from human 5HT7B receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";"";"";"";"286.0"
"CHEMBL4449590";"";"None";"554.97";"2";"6.04";"5e";"Cl.O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1";"Ki";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"13.22";"0.28";"0.81";"15.63";"0";"CHEMBL4390423";"Displacement of [3H]5-CT from human 5HT7B receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";"";"";"";"140.0"
"CHEMBL274384";"";"None";"402.34";"0";"3.67";"2-Br-LSD";"CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]2N(C)C1";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"18.64";"0.41";"3.83";"19.06";"0";"CHEMBL4343395";"Displacement of [3H]5-HT from recombinant human 5-HT7 receptor expressed in African green monkey COS7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3155";"Serotonin 7 (5-HT7) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342419";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"7.5"
